item_id,app_name,posted,sentiment_analysis,recommend
236390,War Thunder,No data,2,False
236390,War Thunder,2014,0,True
236390,War Thunder,2015,2,False
236390,War Thunder,2015,1,True
236390,War Thunder,2013,1,True
236390,War Thunder,No data,1,False
236390,War Thunder,No data,2,True
236390,War Thunder,2015,0,False
236390,War Thunder,2013,2,True
236390,War Thunder,2015,2,True
236390,War Thunder,2014,2,True
236390,War Thunder,2015,0,True
236390,War Thunder,2014,2,True
236390,War Thunder,No data,0,True
236390,War Thunder,2014,2,True
236390,War Thunder,2013,1,True
236390,War Thunder,2015,1,True
236390,War Thunder,2014,2,True
236390,War Thunder,2015,2,True
236390,War Thunder,2015,0,True
236390,War Thunder,2014,1,True
236390,War Thunder,2015,2,True
236390,War Thunder,2015,2,True
236390,War Thunder,2015,1,True
236390,War Thunder,2014,2,True
236390,War Thunder,2013,2,False
236390,War Thunder,2015,0,False
236390,War Thunder,2015,1,True
236390,War Thunder,No data,2,True
236390,War Thunder,2013,2,True
236390,War Thunder,2015,2,True
236390,War Thunder,2015,2,False
236390,War Thunder,2015,2,True
236390,War Thunder,2014,1,True
236390,War Thunder,No data,0,True
236390,War Thunder,No data,1,True
236390,War Thunder,2014,2,True
236390,War Thunder,2015,2,True
236390,War Thunder,2013,2,True
236390,War Thunder,2015,1,True
236390,War Thunder,2013,0,True
236390,War Thunder,2014,2,True
236390,War Thunder,2015,2,True
236390,War Thunder,2014,0,True
236390,War Thunder,2014,2,True
236390,War Thunder,2013,1,True
236390,War Thunder,2014,2,True
236390,War Thunder,2014,1,True
236390,War Thunder,2015,2,True
236390,War Thunder,2015,2,True
236390,War Thunder,2014,2,True
236390,War Thunder,2014,2,False
236390,War Thunder,2015,2,True
236390,War Thunder,2014,1,True
236390,War Thunder,2015,2,True
236390,War Thunder,2015,1,True
236390,War Thunder,2015,2,True
236390,War Thunder,2015,0,True
236390,War Thunder,2013,2,True
236390,War Thunder,2014,2,True
236390,War Thunder,2013,2,True
236390,War Thunder,2014,0,False
236390,War Thunder,2013,2,True
236390,War Thunder,2014,2,False
236390,War Thunder,2014,0,True
236390,War Thunder,2014,2,False
236390,War Thunder,2014,2,True
236390,War Thunder,2015,2,True
236390,War Thunder,2015,1,True
236390,War Thunder,2015,1,True
236390,War Thunder,2014,2,True
236390,War Thunder,2013,2,True
236390,War Thunder,No data,2,True
236390,War Thunder,2015,0,True
236390,War Thunder,2014,1,True
236390,War Thunder,2013,0,True
236390,War Thunder,2013,2,True
236390,War Thunder,2014,2,True
236390,War Thunder,2014,1,True
236390,War Thunder,2014,2,True
236390,War Thunder,2014,2,True
236390,War Thunder,2013,2,True
236390,War Thunder,2014,0,False
236390,War Thunder,2014,1,True
236390,War Thunder,2014,2,True
236390,War Thunder,2015,2,True
236390,War Thunder,2015,1,True
236390,War Thunder,2015,1,False
236390,War Thunder,2015,0,True
236390,War Thunder,No data,0,False
236390,War Thunder,2014,0,True
236390,War Thunder,2015,2,True
236390,War Thunder,2015,2,True
236390,War Thunder,2014,2,True
236390,War Thunder,No data,0,True
236390,War Thunder,2014,2,True
236390,War Thunder,2014,1,False
236390,War Thunder,2013,2,True
236390,War Thunder,2013,1,True
236390,War Thunder,2014,2,True
236390,War Thunder,2015,2,False
236390,War Thunder,2015,1,True
236390,War Thunder,2013,0,True
236390,War Thunder,2014,2,True
236390,War Thunder,2015,2,True
236390,War Thunder,2015,2,True
236390,War Thunder,2014,2,True
236390,War Thunder,2014,0,True
236390,War Thunder,2015,2,True
236390,War Thunder,2013,2,True
236390,War Thunder,2014,2,True
236390,War Thunder,2014,2,True
236390,War Thunder,2013,1,True
236390,War Thunder,2014,1,True
236390,War Thunder,2014,0,True
236390,War Thunder,No data,0,True
236390,War Thunder,2014,0,True
236390,War Thunder,2014,0,True
236390,War Thunder,No data,2,True
236390,War Thunder,2014,1,True
236390,War Thunder,2014,2,True
236390,War Thunder,2014,2,True
236390,War Thunder,2015,0,True
236390,War Thunder,2015,1,True
244230,War Thunder - Steam Pack,2014,0,False
242570,Space Hulk,2014,0,True
242570,Space Hulk,2013,2,True
242570,Space Hulk,2013,0,True
242570,Space Hulk,No data,2,True
244870,Electronic Super Joy,2015,1,True
244870,Electronic Super Joy,2013,2,True
244870,Electronic Super Joy,2014,0,True
244870,Electronic Super Joy,2013,2,True
244870,Electronic Super Joy,2014,2,True
244870,Electronic Super Joy,2013,0,True
244870,Electronic Super Joy,2014,2,True
244870,Electronic Super Joy,2013,2,True
244870,Electronic Super Joy,2014,2,True
244870,Electronic Super Joy,2015,2,True
244870,Electronic Super Joy,2014,2,True
244870,Electronic Super Joy,2014,0,True
244870,Electronic Super Joy,2014,2,True
244870,Electronic Super Joy,2013,2,True
244870,Electronic Super Joy,2014,2,True
244870,Electronic Super Joy,2013,2,True
226720,LOST PLANET® 3,2015,2,True
226720,LOST PLANET® 3,2014,1,True
226720,LOST PLANET® 3,2014,2,True
226720,LOST PLANET® 3,2014,1,True
226720,LOST PLANET® 3,2014,2,True
243780,PixelJunk™ Monsters Ultimate,2014,1,True
243780,PixelJunk™ Monsters Ultimate,2014,2,True
250110,Assault Android Cactus,2015,2,True
250110,Assault Android Cactus,2015,2,True
250110,Assault Android Cactus,2015,2,True
244710,Shelter,2014,0,True
244710,Shelter,No data,0,True
244710,Shelter,2015,2,True
244710,Shelter,2014,1,True
244710,Shelter,2014,2,True
244710,Shelter,2014,2,True
244710,Shelter,2015,0,True
246640,TorqueL prototype,2014,1,True
203290,America's Army: Proving Grounds,2013,2,True
203290,America's Army: Proving Grounds,2015,1,False
203290,America's Army: Proving Grounds,2014,1,True
203290,America's Army: Proving Grounds,No data,0,True
203290,America's Army: Proving Grounds,2014,2,True
203290,America's Army: Proving Grounds,2014,2,True
203290,America's Army: Proving Grounds,2015,2,False
203290,America's Army: Proving Grounds,2015,2,True
203290,America's Army: Proving Grounds,2014,2,True
203290,America's Army: Proving Grounds,2014,2,True
203290,America's Army: Proving Grounds,2013,2,True
203290,America's Army: Proving Grounds,2014,0,True
203290,America's Army: Proving Grounds,2014,2,True
203290,America's Army: Proving Grounds,2014,2,True
203290,America's Army: Proving Grounds,2013,2,True
203290,America's Army: Proving Grounds,2015,2,False
203290,America's Army: Proving Grounds,2015,2,True
203290,America's Army: Proving Grounds,2014,1,True
203290,America's Army: Proving Grounds,2014,0,False
203290,America's Army: Proving Grounds,2014,2,True
203290,America's Army: Proving Grounds,2014,2,True
239820,Game Dev Tycoon,2014,2,True
239820,Game Dev Tycoon,2015,1,True
239820,Game Dev Tycoon,2014,0,True
239820,Game Dev Tycoon,2013,2,True
239820,Game Dev Tycoon,2014,2,True
239820,Game Dev Tycoon,2014,2,True
239820,Game Dev Tycoon,2014,0,True
239820,Game Dev Tycoon,2013,2,True
239820,Game Dev Tycoon,2014,1,True
239820,Game Dev Tycoon,2015,2,True
239820,Game Dev Tycoon,2013,2,True
239820,Game Dev Tycoon,2015,2,True
239820,Game Dev Tycoon,No data,2,True
239820,Game Dev Tycoon,2014,0,True
239820,Game Dev Tycoon,2013,2,True
239820,Game Dev Tycoon,2014,0,True
239820,Game Dev Tycoon,2013,1,True
239820,Game Dev Tycoon,2015,2,True
239820,Game Dev Tycoon,2014,0,True
239820,Game Dev Tycoon,2015,2,True
239820,Game Dev Tycoon,2015,2,True
239820,Game Dev Tycoon,2013,2,True
239820,Game Dev Tycoon,2013,2,True
239820,Game Dev Tycoon,2014,0,True
239820,Game Dev Tycoon,2015,2,True
239820,Game Dev Tycoon,2013,2,True
239820,Game Dev Tycoon,2013,2,True
239820,Game Dev Tycoon,No data,0,True
239820,Game Dev Tycoon,2014,0,True
239820,Game Dev Tycoon,2014,2,True
239820,Game Dev Tycoon,2014,2,True
239820,Game Dev Tycoon,2014,2,True
239820,Game Dev Tycoon,2014,0,True
239820,Game Dev Tycoon,No data,0,True
239820,Game Dev Tycoon,2013,0,True
239820,Game Dev Tycoon,2014,0,True
239820,Game Dev Tycoon,2014,2,True
239820,Game Dev Tycoon,2015,2,True
239820,Game Dev Tycoon,2013,2,True
239820,Game Dev Tycoon,No data,2,True
239820,Game Dev Tycoon,No data,2,True
239820,Game Dev Tycoon,2013,2,True
239820,Game Dev Tycoon,No data,0,False
239820,Game Dev Tycoon,No data,2,True
239820,Game Dev Tycoon,2014,2,True
239820,Game Dev Tycoon,2013,2,True
239820,Game Dev Tycoon,2014,2,True
239820,Game Dev Tycoon,2014,2,True
239820,Game Dev Tycoon,2014,0,True
239820,Game Dev Tycoon,2014,2,True
239820,Game Dev Tycoon,2014,1,True
239820,Game Dev Tycoon,2014,2,True
239820,Game Dev Tycoon,2015,2,True
239820,Game Dev Tycoon,2014,0,True
239820,Game Dev Tycoon,2014,2,True
239820,Game Dev Tycoon,2015,0,False
239820,Game Dev Tycoon,2014,2,True
239820,Game Dev Tycoon,2014,2,True
239820,Game Dev Tycoon,2014,2,True
239820,Game Dev Tycoon,2014,2,True
239820,Game Dev Tycoon,2014,2,True
239820,Game Dev Tycoon,2014,2,True
239820,Game Dev Tycoon,2013,0,True
239820,Game Dev Tycoon,2013,1,True
239820,Game Dev Tycoon,No data,0,True
239820,Game Dev Tycoon,2014,0,True
239820,Game Dev Tycoon,2014,2,True
239820,Game Dev Tycoon,2015,2,True
239820,Game Dev Tycoon,2013,2,True
239820,Game Dev Tycoon,2015,2,True
239820,Game Dev Tycoon,2015,2,True
239820,Game Dev Tycoon,2013,0,True
239820,Game Dev Tycoon,No data,0,True
239820,Game Dev Tycoon,2014,2,True
239820,Game Dev Tycoon,2015,2,True
239820,Game Dev Tycoon,2013,2,True
239820,Game Dev Tycoon,2014,2,True
239820,Game Dev Tycoon,2014,2,True
239820,Game Dev Tycoon,2015,2,True
239820,Game Dev Tycoon,2015,0,True
239820,Game Dev Tycoon,2014,1,True
239820,Game Dev Tycoon,2013,2,True
239820,Game Dev Tycoon,2013,2,True
239820,Game Dev Tycoon,2013,1,True
239820,Game Dev Tycoon,2014,2,True
239820,Game Dev Tycoon,2014,0,True
239820,Game Dev Tycoon,2014,2,True
239820,Game Dev Tycoon,No data,2,True
111900,Guardians of Middle-earth,2014,0,True
111900,Guardians of Middle-earth,2015,1,False
249630,Delver,2014,2,True
249630,Delver,2014,2,True
249630,Delver,2014,2,True
249630,Delver,2015,2,True
249630,Delver,No data,0,False
249630,Delver,2014,2,True
238320,Outlast,2015,0,True
238320,Outlast,2014,2,True
238320,Outlast,2014,2,True
238320,Outlast,2014,2,True
238320,Outlast,2014,1,True
238320,Outlast,2014,0,False
238320,Outlast,2013,2,True
238320,Outlast,2014,0,True
238320,Outlast,2014,2,True
238320,Outlast,2014,2,True
238320,Outlast,2014,0,True
238320,Outlast,2014,2,True
238320,Outlast,2014,1,True
238320,Outlast,2013,0,True
238320,Outlast,2015,2,True
238320,Outlast,2015,0,True
238320,Outlast,2014,0,True
238320,Outlast,2014,0,True
238320,Outlast,No data,1,True
238320,Outlast,2014,0,True
238320,Outlast,2014,0,True
238320,Outlast,2014,2,True
238320,Outlast,2014,0,True
238320,Outlast,2014,0,True
238320,Outlast,2014,1,True
238320,Outlast,2015,1,True
238320,Outlast,2014,0,False
238320,Outlast,2014,1,True
238320,Outlast,2015,2,True
238320,Outlast,2013,0,True
238320,Outlast,2015,2,True
238320,Outlast,2014,0,True
238320,Outlast,2015,0,True
238320,Outlast,2014,0,True
238320,Outlast,2013,0,True
238320,Outlast,2014,2,True
238320,Outlast,2015,2,True
238320,Outlast,2014,2,True
238320,Outlast,2015,0,True
238320,Outlast,2015,1,True
238320,Outlast,2014,1,True
238320,Outlast,2015,2,True
238320,Outlast,2015,1,True
238320,Outlast,2014,0,True
238320,Outlast,No data,0,True
238320,Outlast,2014,0,True
238320,Outlast,2014,2,True
238320,Outlast,2015,2,True
238320,Outlast,2014,2,True
238320,Outlast,2014,1,True
238320,Outlast,2014,2,True
238320,Outlast,2013,2,True
238320,Outlast,2014,2,True
238320,Outlast,2014,2,True
238320,Outlast,2014,0,True
238320,Outlast,2013,2,True
238320,Outlast,2013,1,True
238320,Outlast,2015,1,True
238320,Outlast,2015,0,True
238320,Outlast,2013,0,True
238320,Outlast,2015,2,True
238320,Outlast,2014,1,True
238320,Outlast,2014,1,True
238320,Outlast,2015,0,True
238320,Outlast,No data,2,True
238320,Outlast,2013,1,True
238320,Outlast,2014,2,True
238320,Outlast,2015,0,True
238320,Outlast,2014,2,True
238320,Outlast,2015,1,True
238320,Outlast,2015,2,True
238320,Outlast,2014,2,True
238320,Outlast,2015,0,True
238320,Outlast,2013,1,True
238320,Outlast,2014,0,True
238320,Outlast,2015,2,True
238320,Outlast,2014,1,True
238320,Outlast,2014,2,True
238320,Outlast,2013,1,True
238320,Outlast,2014,2,True
238320,Outlast,2014,1,True
238320,Outlast,No data,2,True
238320,Outlast,2014,1,True
238320,Outlast,No data,2,True
231310,MirrorMoon EP,2014,1,True
231310,MirrorMoon EP,2013,0,True
231310,MirrorMoon EP,2014,0,True
227600,Castle of Illusion,2014,0,True
226960,Ironclad Tactics,2013,2,True
226960,Ironclad Tactics,2014,2,False
242780,Cognition: An Erica Reed Thriller,No data,2,False
244810,Foul Play,2014,2,True
227310,Euro Truck Simulator 2 - Going East!,No data,2,True
227310,Euro Truck Simulator 2 - Going East!,2014,2,False
248350,Omegalodon,2014,2,True
248350,Omegalodon,2013,2,True
248350,Omegalodon,2015,0,True
237740,Angry Video Game Nerd Adventures,2014,2,True
237740,Angry Video Game Nerd Adventures,No data,0,False
237740,Angry Video Game Nerd Adventures,2014,1,True
237740,Angry Video Game Nerd Adventures,2014,1,True
237740,Angry Video Game Nerd Adventures,2014,2,True
237740,Angry Video Game Nerd Adventures,No data,0,True
237740,Angry Video Game Nerd Adventures,2014,1,True
237740,Angry Video Game Nerd Adventures,2013,2,True
249680,Marlow Briggs and the Mask of Death,2014,2,True
249680,Marlow Briggs and the Mask of Death,2014,0,True
247120,Portal 2 Sixense Perceptual Pack,2013,0,True
247120,Portal 2 Sixense Perceptual Pack,2014,0,True
247120,Portal 2 Sixense Perceptual Pack,2014,0,False
243450,Urban Trial Freestyle,2014,0,False
243450,Urban Trial Freestyle,2014,2,True
243450,Urban Trial Freestyle,2014,2,True
243450,Urban Trial Freestyle,2014,2,True
243450,Urban Trial Freestyle,2014,2,True
236450,PAC-MAN™ Championship Edition DX+,2014,2,True
236450,PAC-MAN™ Championship Edition DX+,2015,2,True
236450,PAC-MAN™ Championship Edition DX+,2014,2,True
236450,PAC-MAN™ Championship Edition DX+,2015,2,True
236450,PAC-MAN™ Championship Edition DX+,2014,0,True
236450,PAC-MAN™ Championship Edition DX+,2014,0,True
236450,PAC-MAN™ Championship Edition DX+,2015,2,True
236450,PAC-MAN™ Championship Edition DX+,2015,2,True
236450,PAC-MAN™ Championship Edition DX+,2014,2,True
236450,PAC-MAN™ Championship Edition DX+,2014,1,True
236450,PAC-MAN™ Championship Edition DX+,2014,0,True
236450,PAC-MAN™ Championship Edition DX+,2014,2,True
236450,PAC-MAN™ Championship Edition DX+,2014,1,True
236450,PAC-MAN™ Championship Edition DX+,2014,2,True
236450,PAC-MAN™ Championship Edition DX+,2015,2,True
236450,PAC-MAN™ Championship Edition DX+,2014,2,True
236450,PAC-MAN™ Championship Edition DX+,2014,0,True
236450,PAC-MAN™ Championship Edition DX+,2014,1,True
236450,PAC-MAN™ Championship Edition DX+,2015,2,True
249870,Scribblenauts Unmasked: A DC Comics Adventure,2015,1,True
249870,Scribblenauts Unmasked: A DC Comics Adventure,2014,1,True
249870,Scribblenauts Unmasked: A DC Comics Adventure,2015,2,False
249870,Scribblenauts Unmasked: A DC Comics Adventure,2014,0,True
249870,Scribblenauts Unmasked: A DC Comics Adventure,2013,2,True
249870,Scribblenauts Unmasked: A DC Comics Adventure,2013,1,True
249870,Scribblenauts Unmasked: A DC Comics Adventure,2013,2,True
249870,Scribblenauts Unmasked: A DC Comics Adventure,2014,1,True
217920,Alien Rage - Unlimited,No data,0,False
217920,Alien Rage - Unlimited,2015,2,False
217920,Alien Rage - Unlimited,2014,2,True
246255,Pac-Man Championship Edition DX+: Pac is Back Skin,2015,1,True
251370,Escape Goat,2013,2,True
220260,Farming Simulator 2013 Titanium Edition,2013,2,True
220260,Farming Simulator 2013 Titanium Edition,2014,1,True
220260,Farming Simulator 2013 Titanium Edition,2015,2,True
220260,Farming Simulator 2013 Titanium Edition,2013,2,True
220260,Farming Simulator 2013 Titanium Edition,2014,2,True
220260,Farming Simulator 2013 Titanium Edition,2013,2,True
220260,Farming Simulator 2013 Titanium Edition,2013,1,True
220260,Farming Simulator 2013 Titanium Edition,2013,2,True
220260,Farming Simulator 2013 Titanium Edition,2013,1,True
220260,Farming Simulator 2013 Titanium Edition,2014,2,True
220260,Farming Simulator 2013 Titanium Edition,2015,1,True
220260,Farming Simulator 2013 Titanium Edition,2013,2,True
220260,Farming Simulator 2013 Titanium Edition,2014,1,True
220260,Farming Simulator 2013 Titanium Edition,2013,1,True
220260,Farming Simulator 2013 Titanium Edition,2014,2,True
244930,SNOW,No data,2,True
244930,SNOW,No data,0,True
244930,SNOW,2015,2,True
244930,SNOW,No data,2,True
244930,SNOW,No data,2,True
244930,SNOW,2014,2,True
244930,SNOW,2015,0,True
244930,SNOW,No data,2,True
244930,SNOW,2015,0,True
244930,SNOW,2014,0,False
244930,SNOW,No data,2,True
244930,SNOW,2015,2,True
244930,SNOW,2015,0,False
244930,SNOW,2015,0,False
244930,SNOW,2015,2,True
244930,SNOW,No data,2,True
244930,SNOW,No data,2,True
244930,SNOW,No data,1,True
244930,SNOW,2014,2,True
244930,SNOW,No data,2,True
244930,SNOW,No data,2,True
244930,SNOW,No data,2,True
244930,SNOW,No data,2,True
244930,SNOW,2014,2,True
244930,SNOW,2013,2,True
244930,SNOW,2015,0,True
244930,SNOW,2014,2,True
244930,SNOW,No data,2,True
221910,The Stanley Parable,2014,0,True
221910,The Stanley Parable,2014,0,True
221910,The Stanley Parable,2014,0,True
221910,The Stanley Parable,2013,2,True
221910,The Stanley Parable,2014,2,True
221910,The Stanley Parable,2013,2,True
221910,The Stanley Parable,No data,2,True
221910,The Stanley Parable,2015,0,True
221910,The Stanley Parable,2014,2,True
221910,The Stanley Parable,2014,1,True
221910,The Stanley Parable,2014,0,True
221910,The Stanley Parable,2014,2,True
221910,The Stanley Parable,2013,1,True
221910,The Stanley Parable,2015,2,True
221910,The Stanley Parable,2015,2,True
221910,The Stanley Parable,2014,0,True
221910,The Stanley Parable,2014,2,True
221910,The Stanley Parable,2014,2,True
221910,The Stanley Parable,2013,2,True
221910,The Stanley Parable,2015,2,True
221910,The Stanley Parable,2013,0,True
221910,The Stanley Parable,2014,2,True
221910,The Stanley Parable,2015,1,True
221910,The Stanley Parable,2014,2,True
221910,The Stanley Parable,2013,0,True
221910,The Stanley Parable,2013,0,True
221910,The Stanley Parable,2013,0,True
221910,The Stanley Parable,2014,1,True
221910,The Stanley Parable,2013,2,True
221910,The Stanley Parable,No data,2,True
221910,The Stanley Parable,2013,2,True
221910,The Stanley Parable,2015,1,True
221910,The Stanley Parable,2015,2,False
221910,The Stanley Parable,2015,2,True
221910,The Stanley Parable,2013,0,True
221910,The Stanley Parable,2015,2,True
221910,The Stanley Parable,2014,0,True
221910,The Stanley Parable,2014,0,True
221910,The Stanley Parable,No data,2,True
221910,The Stanley Parable,2014,0,True
221910,The Stanley Parable,2014,0,True
221910,The Stanley Parable,2013,2,True
221910,The Stanley Parable,No data,2,True
221910,The Stanley Parable,2014,2,True
221910,The Stanley Parable,2013,0,True
221910,The Stanley Parable,2014,2,True
221910,The Stanley Parable,No data,2,True
221910,The Stanley Parable,2013,2,True
221910,The Stanley Parable,2013,2,True
221910,The Stanley Parable,2014,1,True
221910,The Stanley Parable,2015,1,True
221910,The Stanley Parable,2013,1,True
221910,The Stanley Parable,2014,2,True
221910,The Stanley Parable,No data,2,True
221910,The Stanley Parable,2013,2,True
221910,The Stanley Parable,2015,1,True
221910,The Stanley Parable,2015,2,True
221910,The Stanley Parable,2014,2,True
221910,The Stanley Parable,2014,2,True
221910,The Stanley Parable,2014,2,True
221910,The Stanley Parable,2014,0,True
221910,The Stanley Parable,2014,1,True
221910,The Stanley Parable,2014,2,True
221910,The Stanley Parable,2014,2,True
221910,The Stanley Parable,No data,1,True
221910,The Stanley Parable,2014,2,True
221910,The Stanley Parable,No data,0,True
221910,The Stanley Parable,2014,2,True
221910,The Stanley Parable,2013,2,True
221910,The Stanley Parable,2014,2,True
221910,The Stanley Parable,2014,2,False
221910,The Stanley Parable,2014,2,True
221910,The Stanley Parable,2013,2,True
221910,The Stanley Parable,2014,2,True
221910,The Stanley Parable,2013,1,True
221910,The Stanley Parable,2014,2,True
221910,The Stanley Parable,2015,0,True
221910,The Stanley Parable,2014,2,True
221910,The Stanley Parable,2014,2,True
221910,The Stanley Parable,2013,2,False
221910,The Stanley Parable,2013,1,True
221910,The Stanley Parable,2014,1,True
221910,The Stanley Parable,2013,0,True
221910,The Stanley Parable,2014,2,True
221910,The Stanley Parable,2014,2,True
221910,The Stanley Parable,2013,2,True
221910,The Stanley Parable,2014,2,True
221910,The Stanley Parable,2013,2,True
221910,The Stanley Parable,2014,2,True
221910,The Stanley Parable,2014,2,True
221910,The Stanley Parable,2014,2,True
221910,The Stanley Parable,2014,1,True
221910,The Stanley Parable,2013,2,True
221910,The Stanley Parable,2014,1,True
221910,The Stanley Parable,2014,2,True
221910,The Stanley Parable,2014,2,True
221910,The Stanley Parable,2014,0,True
221910,The Stanley Parable,2014,2,True
221910,The Stanley Parable,2014,2,True
221910,The Stanley Parable,2014,0,True
221910,The Stanley Parable,2014,2,True
221910,The Stanley Parable,No data,0,True
221910,The Stanley Parable,2014,0,True
247140,Soundodger+,2014,2,True
247140,Soundodger+,No data,0,True
250320,The Wolf Among Us,2013,2,True
250320,The Wolf Among Us,No data,0,True
250320,The Wolf Among Us,2014,2,True
250320,The Wolf Among Us,2013,2,True
250320,The Wolf Among Us,2014,0,True
250320,The Wolf Among Us,2014,2,True
250320,The Wolf Among Us,2014,1,True
250320,The Wolf Among Us,2013,2,True
250320,The Wolf Among Us,2014,0,True
250320,The Wolf Among Us,2015,2,True
250320,The Wolf Among Us,2013,2,True
250320,The Wolf Among Us,2014,2,True
250320,The Wolf Among Us,2014,2,True
250320,The Wolf Among Us,2014,2,True
250320,The Wolf Among Us,2013,2,True
250320,The Wolf Among Us,2013,2,True
250320,The Wolf Among Us,2014,1,True
250320,The Wolf Among Us,2014,2,True
250320,The Wolf Among Us,2013,2,True
250320,The Wolf Among Us,2014,2,True
250320,The Wolf Among Us,2014,0,True
250320,The Wolf Among Us,2014,2,True
250320,The Wolf Among Us,2014,2,True
250320,The Wolf Among Us,2014,2,True
250320,The Wolf Among Us,2015,2,True
250320,The Wolf Among Us,No data,0,False
250320,The Wolf Among Us,2014,2,True
250320,The Wolf Among Us,2014,1,True
250320,The Wolf Among Us,2013,0,True
250320,The Wolf Among Us,2015,2,True
250320,The Wolf Among Us,2014,2,True
250320,The Wolf Among Us,2014,2,True
250320,The Wolf Among Us,2014,2,True
250320,The Wolf Among Us,2014,1,True
250320,The Wolf Among Us,2014,0,True
250320,The Wolf Among Us,2013,2,True
250320,The Wolf Among Us,2014,2,True
250320,The Wolf Among Us,2014,1,True
250320,The Wolf Among Us,2015,2,True
250320,The Wolf Among Us,2014,0,True
250320,The Wolf Among Us,2014,2,True
250320,The Wolf Among Us,2013,2,True
250320,The Wolf Among Us,2013,0,True
250320,The Wolf Among Us,2014,2,True
250320,The Wolf Among Us,2015,0,False
250320,The Wolf Among Us,2014,2,True
250320,The Wolf Among Us,2015,2,True
250320,The Wolf Among Us,2014,2,True
250320,The Wolf Among Us,2014,2,True
250320,The Wolf Among Us,2014,0,True
250320,The Wolf Among Us,2014,2,True
250320,The Wolf Among Us,2015,2,True
250320,The Wolf Among Us,2014,2,True
250320,The Wolf Among Us,2014,2,True
250320,The Wolf Among Us,2014,2,True
250320,The Wolf Among Us,2014,2,True
250320,The Wolf Among Us,2014,2,True
250320,The Wolf Among Us,2014,2,True
250320,The Wolf Among Us,2013,2,True
250320,The Wolf Among Us,No data,2,True
250320,The Wolf Among Us,2014,2,True
250320,The Wolf Among Us,No data,2,True
250320,The Wolf Among Us,2014,1,True
250320,The Wolf Among Us,2014,2,True
250320,The Wolf Among Us,No data,2,True
248710,Iesabel,2013,0,False
251310,Eleusis,2015,1,True
250460,Bridge Constructor,2014,2,True
250460,Bridge Constructor,2014,0,True
250460,Bridge Constructor,2015,1,True
242820,140,2014,0,True
242820,140,2014,2,True
242820,140,2015,2,True
242820,140,2014,0,True
242820,140,2014,2,True
242820,140,2014,2,True
242940,Anachronox,No data,2,True
245390,"I Have No Mouth, and I Must Scream",2015,0,True
245390,"I Have No Mouth, and I Must Scream",No data,2,True
250500,Super Amazing Wagon Adventure,2015,2,True
250500,Super Amazing Wagon Adventure,2015,0,True
250500,Super Amazing Wagon Adventure,2015,2,True
250500,Super Amazing Wagon Adventure,2015,1,True
250500,Super Amazing Wagon Adventure,2014,0,True
250500,Super Amazing Wagon Adventure,2013,0,True
250500,Super Amazing Wagon Adventure,2014,0,True
250500,Super Amazing Wagon Adventure,2013,1,True
250500,Super Amazing Wagon Adventure,2014,0,True
250500,Super Amazing Wagon Adventure,2014,2,True
250500,Super Amazing Wagon Adventure,2013,2,True
250500,Super Amazing Wagon Adventure,2013,1,True
250500,Super Amazing Wagon Adventure,2014,0,True
250500,Super Amazing Wagon Adventure,2014,0,True
250500,Super Amazing Wagon Adventure,2014,2,True
250500,Super Amazing Wagon Adventure,2014,2,True
241910,Goodbye Deponia,No data,2,True
238010,Deus Ex: Human Revolution - Director's Cut,2015,2,True
238010,Deus Ex: Human Revolution - Director's Cut,2014,1,True
238010,Deus Ex: Human Revolution - Director's Cut,2014,2,True
238010,Deus Ex: Human Revolution - Director's Cut,2014,2,True
238010,Deus Ex: Human Revolution - Director's Cut,2014,2,True
238010,Deus Ex: Human Revolution - Director's Cut,2014,0,True
238010,Deus Ex: Human Revolution - Director's Cut,2014,2,True
238010,Deus Ex: Human Revolution - Director's Cut,2014,2,True
238010,Deus Ex: Human Revolution - Director's Cut,2015,2,True
238010,Deus Ex: Human Revolution - Director's Cut,2014,1,True
238010,Deus Ex: Human Revolution - Director's Cut,2014,2,True
238010,Deus Ex: Human Revolution - Director's Cut,2014,0,True
238010,Deus Ex: Human Revolution - Director's Cut,2014,1,True
238010,Deus Ex: Human Revolution - Director's Cut,2015,2,True
238010,Deus Ex: Human Revolution - Director's Cut,2014,0,True
238010,Deus Ex: Human Revolution - Director's Cut,2014,2,True
238010,Deus Ex: Human Revolution - Director's Cut,2013,1,True
238010,Deus Ex: Human Revolution - Director's Cut,No data,0,True
238010,Deus Ex: Human Revolution - Director's Cut,2014,2,True
238010,Deus Ex: Human Revolution - Director's Cut,2015,2,True
238010,Deus Ex: Human Revolution - Director's Cut,No data,1,True
238010,Deus Ex: Human Revolution - Director's Cut,2014,2,True
238010,Deus Ex: Human Revolution - Director's Cut,2014,2,False
238010,Deus Ex: Human Revolution - Director's Cut,2015,2,True
238010,Deus Ex: Human Revolution - Director's Cut,2014,0,True
238010,Deus Ex: Human Revolution - Director's Cut,2015,2,True
238010,Deus Ex: Human Revolution - Director's Cut,2014,2,True
238010,Deus Ex: Human Revolution - Director's Cut,2013,2,True
238430,Contagion,No data,0,False
238430,Contagion,2013,2,True
238430,Contagion,2014,0,True
238430,Contagion,2014,2,True
238430,Contagion,2014,1,True
238430,Contagion,2014,0,True
238430,Contagion,2014,2,True
238430,Contagion,2014,0,True
238430,Contagion,2014,1,True
238430,Contagion,2014,2,True
238430,Contagion,2014,2,True
